codigo;descripcion;precio;bonif;bonif2;caja1;caja2;costo;utilidad;pl;iva;dolar;flete;rubro;tarjeta
70.03.95.26;CABALLETE PESADO 0.85 x 1.3 x 2.6mt;10576.4;40;0;9;9;7834.37;1.35;11430.88;21;3832.03;14;-;23
01.41.00.11;DEP.PLAST.DESCARGA C/BOTON INYECTA.;3498.56;40;0;9;9;2332.37;1.5;3403.09;21;114.71;14;-;23
99.10.38.42;3841 RUEDA GIRATORIA TECNOPOL CON BASE 40;118.59;27;0;0;0;79.06;1.5;95;0;34.98;14;-;23
99.10.38.43;3842 RUEDA TECNOPOL CON BASE Y MUNICION 50MM;154.17;27;0;0;0;102.78;1.5;123.5;0;45.48;14;-;23
99.10.38.44;3843 RUEDA INDUSTRIAL POL BASE FIJA 75MM;400.35;27;0;0;0;266.9;1.5;320.72;0;118.1;14;-;23
99.10.38.45;3844 RUEDA INDUSTRIAL POL BASE FIJA 100MM;477.47;27;0;0;0;318.32;1.5;382.5;0;140.85;14;-;23
99.10.38.46;3845 RUEDA INDUSTRIAL POL CON BASE GIRATORIA 75MM;462.65;27;0;0;0;308.43;1.5;370.62;0;136.47;14;-;23
01.84.11.06;TAPON DE GOMA SOLO P/SOP.N*31 y  32;53.23;40;0;9;9;35.49;1.5;51.78;21;6.37;14;-;23
47.11.15.07;GDA.ESMALT.ALMA      5 x 30 cm  PIU;187.55;40;0;9;9;125.03;1.5;182.43;21;6.1;14;-;23
47.11.16.05;GDA.ESMALT.AMAPOLA*HD* 5 x 30cm.PIU;242.76;40;0;9;9;161.84;1.5;236.14;21;7.97;14;-;23
80.10.00.10;MASILLA  P/ Madera x 300 Grs color / natural-cedro;214.62;31;0;0;-7;143.0825;1.5;170;0;3.33;14;Pag 1 lista ferreteria;23
80.00.02.70;DESTAPA CA„ERIA x 1 Lt.  - SODA CAUSTICA - CAUCHET  VERDE;273.7;22;0;0;0;152.0532;1.8;150;14;5.46;14;$107 - 24/04/20;23
80.00.02.71;DEOXI-M - LIMPIADOR- ACIDO MURIATICO-CAUCHET   AMARILLO;319.31;22;0;0;0;182.4638;1.75;180;14;7.16;14;LITORAL $ 90 - 29/11/18;23
99.10.38.47;3845 RUEDA INDUSTRIAL POL CON BASE GIRATORIA 75MM;374.49;35;0;0;0;249.6577;1.5;336.92;0;110.47;14;-;23
99.10.38.48;3846 RUEDA GOMA Y CHAPA CON BASE 75MM;341.04;27;0;0;0;227.36;1.5;273.2;0;100.6;14;-;23
99.10.38.49;3847 RUEDA GOMA Y CHAPA CON BASE 100MM;599.06;27;0;0;0;399.37;1.5;479.9;0;176.71;14;-;23
99.10.38.50;3848 RUEDA DOBLE PLANA CON BASE 45MM;72.95;27;0;0;0;48.63;1.5;58.44;0;21.52;14;-;23
81.00.00.05;ACIDO LIMPIADOR  MULTIACCION -  ACIDO MURIATICO x1lt -MERCLIN cod 70068  MAGAFLA;367.95;31;0;0;0;229.9705;1.6;241.62;21;14.64;14;MAGAFLA CODIGO 70068-ENERO/19;23
81.00.00.06;DESENGRASANTE CAUSTICO  x1 lt. - SODA CAUSTICA  LIQUIDA -MERCLIN cod 70070 MAGAFLA;493.38;31;0;0;0;308.3596;1.6;323.98;21;19.03;14;MAGAFLA- CODIGO 70070 ENERO/19;23
80.00.16.59;SODA CAUSTICA x 1 kilo - DESENGRASANTE EN ESCAMAS ;331.4;28;0;0;0;170.2996;1.946;182;14;12.97;14;$120 - 24/04/20;23
80.00.16.63;"SOPORTE CA„O CORTINA  REFORZADO 1/2 "" CERR.-ABIERTO "" ZAMAC""";91.93;37;0;0;0;57.456;1.6;80;0;1.1;14;$ 40 C/U - 03/20 - PAGINA 38;23
80.00.03.16;CALENTADOR A GAS ENLOZADO;687.7484;28;0;0;0;458.4989;1.5;490;14;10.08;14;lista set/19-pag 18;23
99.10.38.38;3837SET DUCHADOR LUJO C/BRAZO DESMONTABLE COLGAN (8136);3241.64;27;0;0;0;2161.09;1.5;2596.84;0;956.24;14;-;23
99.10.38.51;3849 RUEDA ANDAMIO CHAPA Y GOMA CON FRENO 200MM;2962.96;27;0;0;0;1975.31;1.5;2373.6;0;874.03;14;-;23
80.10.00.26;CONJUNTO VALVULA  ADMISION+DESCARGA p/ CAPEA +VARIOS;1003.2;45;0;0;0;501.6;2;800;0;11.4;14;$ 450 LITORAL 24/04/20;23
70.13.01.96;MASCARA PROTECTORA BARRERA   FACIAL;667.55;40;0;9;9;445.03;1.5;649.33;21;196.92;14;-;23
33.25.32.03;ABRAZ.PVC.SAL.ROSC.D/BULON 110x13mm;1263.47;40;0;9;9;842.31;1.5;1228.99;21;151.31;14;-;23
07.91.22.83;ANAFES ENLOZ.BCO.2 HORNALLAS A GAS ;3346.33;40;0;9;9;2390.24;1.4;3487.52;21;400.76;14;-;23
80.00.03.01;"CAJA HERRAMIENTAS KETTLER  12""    30x15x13";1658.14;22;0;0;0;1105.427;1.5;1090.5;14;82.91;14;GRAMPAS;23
80.00.03.17;CALENTADOR ELECTRICO 850 W;1071.21;37;0;0;0;677.9808;1.58;944;0;12.11;14;$ 472 C/U - 03/20 - PAGINA 11;23
99.10.38.52;3850 RUEDA DOBLE PLANA CON PERNO 45MM 5/16;103.76;27;0;0;0;69.17;1.5;83.12;0;30.61;14;-;23
99.10.38.53;3851 RUEDA DOBLE PLANA CON PERNO 45MM 3/8;103.76;27;0;0;0;69.17;1.5;83.12;0;30.61;14;-;23
80.00.00.25;AZADA ALGODONERA CHAYTO;646.38;37;0;0;0;430.92;1.5;600;0;7.7;14;$ 300 - Litoral;23
07.91.22.86;ANAFES ENLOZ.BCO.SIMPLE HORN.A GAS ;2442.14;40;0;9;9;1808.99;1.35;2639.44;21;324.75;14;-;23
07.91.22.76;ANAFES ENLOZ.BCO.SIMPLE HORN.ELECTR;3765.67;40;0;9;9;2689.76;1.4;3924.55;21;450.98;14;-;23
09.01.05.75;ENV.ADHESIVO PARA PVC LOSUNG 1000cc;1418.32;40;0;9;9;945.55;1.5;1379.62;21;169.86;14;-;23
47.61.40.38;MTS.CER.REV.MURANO 30x40 AZUL  2 da;635.71;40;0;9;9;508.56;1.25;742.03;21;76.13;14;-;23
47.61.40.39;MTS.CER.REV.MURANO 30x40 GRIS  2 da;635.71;40;0;9;9;508.56;1.25;742.03;21;76.13;14;-;23
47.61.40.40;MTS.CER.REV.MURANO 30x40 BEIGE 2 da;635.71;40;0;9;9;508.56;1.25;742.03;21;76.13;14;GUIDOLI;23
99.12.01.04;"LLAVE TEMPORIZADAS P/LAVATORIO ""New""  MM   MM";2695.39;35;-25;0;0;1796.925;1.5;1940;0;61.26;14;Mercadolibre Julio/19;23
51.07.09.19;ACCIONAMIENTO TECLA   TERRUM  VTA39;1373.98;40;0;9;9;915.99;1.5;1336.49;21;405.3;14;-;23
51.07.09.17;ACCIONAMIENTO TIRADOR TERRUM  VTA31;1449.52;40;0;9;9;966.35;1.5;1409.97;21;427.59;14;-;23
99.10.38.54;3852 RUEDA PLASTICA 360 PARA CARRETILLA;501.19;27;0;0;0;334.13;1.5;401.5;0;147.84;14;-;23
99.10.38.55;3853 RUEDA PLASTICA 360 PARA HORMIGONERA;486.36;27;0;0;0;324.24;1.5;389.62;0;143.47;14;-;23
81.02.01.03;DESTORNILLADOR METZ 8x 150  ;506.77;42;-15;-8;0;337.846;1.5;340;21;12.7;14;MERCADOLIBRE;23
81.02.01.05;DESTORNILLADOR METZ 9 x 200;365.88;36;-47;-8;0;243.9204;1.5;160;21;13.35;24;ferreteria;23
80.00.05.01;DESTORNILLADOR ROTWEILER 6 x 75;146.72;34;0;0;0;97.812;1.5;130;0;2.01;14;$ 50- caja x 6  -Litoral;23
47.10.13.52;MTS.CER.CORT.TI.COTTO CORTIN. 40x40;663.37;40;0;9;9;530.69;1.25;774.32;21;234.41;14;-;23
47.05.10.03;BACHA DE APOTO PERSIA. BLANCA FERRU;18152.16;40;0;9;9;12101.44;1.5;17656.83;21;5912.76;14;-;23
99.10.38.56;3854 RUEDA CAMERA ZINCADA;85.96;27;0;0;0;57.31;1.5;68.86;0;25.36;14;-;23
88.11.00.03;PLAFON LED 6 Watt Redondo  ;421.34;40;0;0;0;300.96;1.4;440;0;10.1;14;20/01/20-Precio de Mercadolibre;23
88.11.00.04  ;PLAFON LED 12 Watt - Redondo   ;572.51;40;0;0;0;424.08;1.35;620;0;6.63;14;20/01/20 Precio Mercadolibre;23
88.11.00.05;PLAFON LED 18 Watt - Cuadrado  ;675.79;40;0;0;0;519.84;1.3;760;0;7.56;14;20/01/20 Precio Mercadolibre;23
89.00.00.09;CANILLA PARED PICO MOVIL BAJO  ;1499.78;45;0;0;0;1153.68;1.3;1840;0;22.72;14;20/01/20 MERCADOLIBRE - SALDO MILESSI;23
51.03.00.44;FLAPERS RIGIDO REG.C/PRESI.SC-405/H;262.5;40;0;9;0;175;1.5;232.36;21;31.44;14;disanco;23
47.61.33.56;MTS.CER.TM.OPORT.33x33  CARAMEL.2da;661.19;40;0;9;9;440.79;1.5;643.15;21;195.04;14;-;23
80.00.03.11;"CAJA HERRAMIENTAS KETTLER  16""    40x20x18";2082.89;28;0;0;0;1487.782;1.4;1590;14;121.24;14;CONEXIONES PVC;23
80.00.03.13;"CAJA HERRAMEINTAS KETTLER  24""    60x25x25";6066.22;28;0;0;0;4044.147;1.5;4322;14;309.34;14;CANILLAS;23
72.52.01.49;AEROSOL ESM.SINT.240 cc.ROSADO     ;300.45;40;0;9;9;250.38;1.2;365.32;21;110.46;14;-;23
72.52.01.41;AEROSOL ESM.SINT.240 cc.TRAFUL     ;300.45;40;0;9;9;250.38;1.2;365.32;21;110.46;14;-;23
83.01.34.40;CUELGA FACIL - BLISTER 12 COLG.- NO HAY -PEGAMIL-CODIGO 00393;0.94;50;-15;-8;0;0.7079;1.33;1;0;5.93;14;PL265;23
82.00.00.24;"TRABA PARA PUERTA "" Door Stop""";194.37;45;0;0;0;125.4;1.55;200;0;1.28;14;chino plaza $ 45-23/09/19;23
99.10.38.57;3855 LLAVE DE PASO FF ESFERICA 2;9926.46;27;0;0;0;6617.64;1.5;7951.98;0;2928.16;14;-;23
99.10.38.58;3856 CA„O PPM X 6MTS. VERDE A.FRIA/CALIENTE 2 H3;9488.1;27;0;0;0;6325.4;1.5;7600.82;0;2798.85;14;-;23
47.61.33.81;MTS.CERAM.TI.FIDIAS 33x33 MARFIL 2a;629.85;40;0;9;9;503.88;1.25;735.19;21;75.43;14;-;23
05.49.03.59;TAPA SIMPLE CIE.ECONOMICA 12x12.A.I;459.53;40;0;9;9;353.49;1.3;515.76;21;55.03;14;-;23
51.26.00.04;BASE SOPORTE TANQUE CHICA 400-600 l;6955.63;40;0;9;9;5350.48;1.3;7806.72;21;2365.86;14;-;23
51.26.00.05;BASE SOPORTE TANQUE GDE  850-1100 l;7455.2;40;0;9;9;5734.77;1.3;8367.42;21;2535.78;14;-;23
99.10.38.59;3857 CA„O 200 X 3M P/ENCOFRADO;4316.85;27;0;0;0;2877.9;1.5;3458.18;0;1273.41;14;-;23
99.10.38.60;3858 BASE SOPORTE PARA TANQUE (1.03X1.10);2965.91;27;0;0;0;1977.27;1.5;2375.96;0;874.9;14;-;23
99.10.38.61;3859 CANDADO DE BRONCE TRABA HORIZONTAL50 MM (505);3503.63;27;0;0;0;2335.75;1.5;2806.72;0;1033.52;14;-;23
99.10.38.62;3860 ENCHUFE 1 RM 3/4;15.7;27;0;0;0;10.47;1.5;12.58;0;4.65;14;-;23
99.10.38.63;3861 ENCHUFE 3/4 RH 1/2;20.15;27;0;0;0;13.43;1.5;16.14;0;5.94;14;-;23
80.10.00.28   ;CANILLA PICO CISNE PARED PVC BCA  GINYPLAS;692.55;50;0;0;0;461.7;1.5;810;0;7.7;14;litoral $ 405 -08/05/20;23
47.11.16.01;GDA.ESMALT.ENJOY  *HD* 5 x 30cm.PIU;242.76;40;0;9;9;161.84;1.5;236.14;21;7.97;14;-;23
47.11.15.03;GDA.ESMALT.GEOMETRIC 5 x 30 cm  PIU;187.55;40;0;9;9;125.03;1.5;182.43;21;6.1;14;-;23
47.11.15.01;GDA.ESMALT.KALIPSO   5 x 30 cm  PIU;187.55;40;0;9;9;125.03;1.5;182.43;21;6.1;14;-;23
80.04.53.18;DISCO CTRO.DEPR. P/METAL.OX.AL 3.2 x 180;527.97;-23;-15;-20;-7;351.9831;1.5;170;0;10.86;14;LITORLA PAG .26;23
99.10.38.64;3862 ENCHUFE 1 RH 3/4;24.04;27;0;0;0;16.03;1.5;19.26;0;7.11;14;-;23
99.10.38.65;3863 CODO ENCH 3/4 RM 1/2;20.75;27;0;0;0;13.83;1.5;16.62;0;6.12;14;-;23
99.10.38.66;3864  TE ENCH.C/RC M 1/2;20.42;27;0;0;0;13.61;1.5;16.36;0;6.04;14;-;23
85.40.02.27;CURVA 20 MM REFORZADA;49.56;30;0;0;0;36.708;1.35;46;0;0.85;14;Factura Nov 19 $ 23;23
34.55.08.11;RETIRA CA„OS PVC. 3.2 CLOACAL 4x110;3224.18;40;0;9;9;2149.45;1.5;3136.2;21;386.13;14;-;23
34.55.58.07;RETIRA CA„OS PVC.TIPO CLOACAL 4x 40;954.71;40;0;9;9;636.47;1.5;928.66;21;114.34;14;-;23
85.40.03.70;1 PUNTO Y TOMA MIG;279.87;30;0;0;0;155.4813;1.8;194.8387;0;7.92;14;IMPOR ALVEAR $ 60- 30/10/18;23
85.40.03.72;CAJA CABLE CANAL ECO;45.51;25;0;0;0;26.7689;1.7;31.3087;0;1.39;14;IMPOR ALVEAR ;23
82.00.00.21;ESLINGA CON CANDADO P/ BICO-MOTO   NO HAY ESTE MODELO;986.1;50;0;0;0;570;1.73;1000;0;6.58;14;$440 - 08/06/20-CHINO PLAZA;23
99.10.38.67;3865  TE ENCH.C/RC M 3/4;23.69;27;0;0;0;15.8;1.5;18.98;0;6.99;14;-;23
99.10.38.68;3866  TE ENCH.C/RC M 1;34.7;27;0;0;0;23.14;1.5;27.8;0;10.24;14;-;23
99.10.38.69;3867  BARRAL EXTENSIBLE PULIDO ALUMINIO (1.10 A 2);474.5;27;0;0;0;316.34;1.5;380.12;0;139.97;14;-;23
99.10.38.70;3868  BARRAL EXTENSIBLE PULIDO BLANCO (1.10 A 2);590.17;27;0;0;0;393.45;1.5;472.78;0;174.09;14;-;23
99.10.38.71;3869  ZOCALO PULIDO 80 CM;165.5;27;0;0;0;110.33;1.5;132.58;0;48.82;14;-;23
99.10.38.72;3870  ZOCALO PULIDO 90 CM;189.22;27;0;0;0;126.14;1.5;151.58;0;55.82;14;-;23
34.55.61.07;RETIRA CA„OS PVC.1.8 REF.S/AP.4x 40;682.31;40;0;9;9;454.87;1.5;663.69;21;81.71;14;-;23
34.55.61.08;RETIRA CA„OS PVC.1.8 REF.S/AP.4x 50;764.69;40;0;9;9;509.79;1.5;743.82;21;91.58;14;-;23
34.55.65.11;RETIRA CA„OS PVC.POCERO C/CUP.6x115;22393.97;40;0;9;9;14929.31;1.5;21782.89;21;2681.91;14;-;23
34.55.61.09;RETIRA CA„OS PVC.REFORZA.S/AP.4x 60;953.46;40;0;9;9;635.64;1.5;927.44;21;114.19;14;-;23
34.55.61.11;RETIRA CA„OS PVC.REFORZA.S/AP.4x100;1054.47;40;0;9;9;702.98;1.5;1025.7;21;126.28;14;-;23
48.42.07.07;RETIRA CONSTRUK-GRANID.IMP.GRISx 30;482.47;40;0;9;9;385.98;1.25;563.17;21;57.78;14;-;23
48.41.01.07;RETIRA KLAUKOL FLUI.GRIS IMPER.30 K;911.03;40;0;9;9;728.83;1.25;1063.41;21;109.11;14;-;23
48.42.01.07;RETIRA KROM MEZCLA ADHES.GRISx 30 K;549.31;40;0;9;9;439.45;1.25;641.19;21;65.79;14;-;23
70.17.46.14;PINCEL CERDA BLANCA 3/4 Pulg.  N*10;118.82;40;0;9;9;79.21;1.5;115.58;21;35.05;14;-;23
51.71.91.10;TANQUE AGUA ROTOPLAST FLAT 1000 lts;26633.46;40;0;9;9;20487.28;1.3;29892.35;21;9059;14;-;23
51.71.91.05;TANQUE AGUA ROTOPLAST FLAT 500  lts;15478.95;40;0;9;9;11906.88;1.3;17372.96;21;5264.95;14;-;23
51.71.50.01;ENROLLADOR DE MANGUERA P/COLGAR PVC;502.05;40;0;9;9;334.7;1.5;488.35;21;60.13;14;-;23
47.01.59.11;JGO.ACC.5 PZA.C/BARR.OBRA ADHES.BCO;3576.39;40;0;9;9;2384.26;1.5;3478.8;21;428.31;14;-;23
99.10.38.73;3871  ZOCALO PULIDO X 1MT;207.02;27;0;0;0;138.01;1.5;165.84;0;61.07;14;-;23
99.10.38.74;3872  QUEMADOR PAELLA 38CM 1 ENTRADA Y SOPORTE P/PAELLA Y PORTAGARRAFA;13640.45;27;0;0;0;9093.63;1.5;10927.22;0;4023.73;14;-;23
99.10.38.75;3873  DESTORNILLADOR BUSCA POLO CHICO;125.75;27;0;0;0;83.84;1.5;100.74;0;37.09;14;-;23
99.10.38.76;3874  DESTORNILLADOR BUSCA POLO GRANDE;161.46;27;0;0;0;107.64;1.5;129.34;0;47.63;14;-;23
80.10.00.29;CANILLA PICO CISNE MESADA PVC BCA  GINYPLAS;762.66;50;0;0;0;508.44;1.5;892;0;8.47;14;litoral $446 - 08/05/20;23
80.10.00.30;CANILLA LAVATORIO PVC BLANCA GINYPLAS;517.674;50;0;0;0;272.46;1.9;478;0;5.45;14;litoral $ 239 - 08/05/20;23
70.02.01.11;BARBIJO TELA TRIC.PLUS C/TI.x 25 un;2509;40;0;10;10;1672.67;1.5;2761.54;21;836.33;3;-;0
70.02.01.10;BARBIJO TELA TRICAPA C/TIRA x 25 un;2336.8;40;0;10;10;1557.87;1.5;2572;21;778.93;3;-;0
51.07.15.19;TAPA DEPOSITO ADRIATICA BCA   ZTDMZ;2616.98;40;0;9;9;2013.06;1.3;2937.19;21;890.13;14;-;23
51.07.15.13;TAPA DEPOSITO ANDINA BARI C   ZTDKC;3677.91;40;0;9;9;2829.16;1.3;4127.94;21;1250.99;14;-;23
51.07.15.15;TAPA DEPOSITO ANDINA BARI M   ZTDKM;4124.51;40;0;9;9;3172.7;1.3;4629.19;21;1402.89;14;-;23
51.07.15.11;TAPA DEPOSITO ANDINA BLANCA   ZTDAC;2829.16;40;0;9;9;2176.28;1.3;3175.34;21;962.3;14;-;23
51.07.15.17;TAPA DEPOSITO FLORENCIA BCA   ZTDMA;2088.55;40;0;9;9;1606.58;1.3;2344.11;21;710.39;14;-;23
99.10.38.77;3875  TORNILLO GRUESO BRONCE PARA MOCHILA;145.5;27;0;0;0;97;1.5;116.56;0;42.92;14;-;23
99.10.38.78;3878 EMBUDO FRONTAL 110X110 TUBOFORTE 3,2;462.2;27;0;0;0;308.13;1.5;370.26;0;136.34;14;-;23
99.10.38.79;3879 EMBUDO VERTICAL 110X110 TUBOFORTE 3,2;537.67;27;0;0;0;358.45;1.5;430.72;0;158.6;14;-;23
33.75.11.12;CANALETA PVC 1/2 CA„A NICOL 3701030;906.63;40;0;9;9;604.42;1.5;881.89;21;108.58;14;-;23
33.75.13.54;CODO BAJAD.PVC.90*100 NICOL 3819025;242.02;40;0;9;9;161.35;1.5;235.42;21;28.95;14;-;23
33.75.11.13;EMBUDO CANAL.1/2 CA„A NICOL 3810028;302.49;40;0;9;9;201.66;1.5;294.24;21;36.23;14;-;23
33.75.13.56;ENCHUFE HH 100 TUBO BAJ.NIC.3820029;242.02;40;0;9;9;161.35;1.5;235.42;21;28.95;14;-;23
33.75.11.17;ESQUINERO INTER.P/CAN.NICOL 3812024;358.91;40;0;9;9;239.28;1.5;349.12;21;42.98;14;-;23
01.81.91.05;TARUGOS NYLON N*5 X 1000 UNIDADES  ;1144.93;40;0;9;9;763.29;1.5;1113.69;21;372.94;14;-;23
99.10.21.21;CODIGO LIBRE;1.11;35;0;0;0;0.741;1.5;1;0;0.01;14;-;23
99.10.33.58;CODIGO LIBRE;1.22;35;0;0;0;0.8101;1.5;1;21;0.32;3;-;23
99.10.25.08;CODIGO LIBRE;0.98;35;0;10;10;0.6562;1.5;1;21;0.32;3;-;23
99.10.38.39;3838 MESADA AC INOX SIMPLE 1.80 IZQ Y DERECHA;20966.67;27;0;0;0;13977.78;1.5;16796.18;0;6184.86;14;-;23
47.10.34.14;MTS.CER.TM.PORTLAN MARFIL.33x33 1er;609.89;40;0;10;10;406.6;1.5;671.28;21;203.3;3;-;0
33.75.11.14;TAPA DERECHA CANALETA NICOL 3815078;96.47;40;0;9;9;64.32;1.5;93.84;21;11.55;14;-;23
33.75.11.23;TAPA DERECHA EMBUDO NICOL   3814075;96.47;40;0;9;9;64.32;1.5;93.84;21;11.55;14;-;23
33.75.11.15;TAPA IZQUIER.CANALETA NICOL 3815023;96.47;40;0;9;9;64.32;1.5;93.84;21;11.55;14;-;23
33.75.11.24;TAPA IZQUIER.EMBUDO NICOL   3814020;96.47;40;0;9;9;64.32;1.5;93.84;21;11.55;14;-;23
33.75.13.52;TUBO BAJADA PVC3x100 NICOL  3702033;915.73;40;0;9;9;610.49;1.5;890.74;21;109.67;14;-;23
33.75.11.16;UNION CANALE.1/2 CA„A NICOL 3811021;116.63;40;0;9;9;77.76;1.5;113.45;21;13.97;14;-;23
01.40.05.05;DEP.PLAST.MOCHILA DASH.ECON.*IDEAL*;2728.16;40;0;9;9;1881.49;1.45;2745.22;21;326.73;14;DEPOSITOS Y MOCHILAS PLASTICAS;23
09.52.05.05;ROLLOS ESPUMA ALUMIN.1c.1x20m. 5 mm;1843.99;40;0;9;9;1317.13;1.4;1921.79;21;236.71;14;-;23
09.52.05.10;ROLLOS ESPUMA ALUMIN.1c.1x20m.10 mm;2919.32;40;0;9;9;2162.46;1.35;3155.18;21;388.72;14;-;23
99.10.36.36;317 CALEFON PVC ELƒCT. RES. ALUM. FAMESA;1018.77;27;0;0;0;657.27;1.55;789.8;0;291.08;14;-;23
99.10.36.37;3637 MANGUERA ALTA PRESION 6X 25M;3760.7;27;0;0;0;2507.14;1.5;3012.66;0;1109.35;14;-;23
89.51.00.02;LAMPARA LED AUTONOMA TBCin 7 W -LAMPARA DE EMERGENCIA     MERCADOLIBRE;515.74;35;0;0;0;355.68;1.45;480;0;6.31;14;MERCADOLIBRE;23
89.51.00.03;VALVULA ADMISION C/ BRAZO y BOYA  P/ CAPEA / FERRUM VFI21 (Dealer);1181.04;50;0;0;0;421.8;2.8;740;0;11.34;14;370 - 150620-Mercadolibre;23
47.01.01.92;TAPA P/INODORO MONACO LAQUEADO ROCA;4704.21;40;0;10;10;3136.14;1.5;5177.7;21;1568.07;3;-;0
89.51.00.04;VALVULA DESCARGA DUAL REGULABLE BOTON SUPERIOR  Dama senso - Ferrum - Pringles -Jade - Ref 51.07.05.05;2498.88;50;0;0;0;912;2.74;1600;0;15.2;14;MERCADOLIBRE $ 800- 19-05-20;23
48.43.01.05;RETIRA STUKO EXTER.FINO A CALx 25 k;579.22;40;0;9;9;463.38;1.25;676.1;21;69.37;14;-;23
48.43.01.06;RETIRA STUKO REVOQ.FINO A CALx 25 k;504.84;40;0;9;9;403.87;1.25;589.28;21;60.46;14;-;23
09.52.01.02;ROLLOS ESPUMA SOLA      1x20m. 2 mm;723.29;40;0;9;9;516.64;1.4;753.81;21;92.85;14;-;23
09.52.01.05;ROLLOS ESPUMA SOLA      1x20m. 5 mm;1304.55;40;0;9;9;931.82;1.4;1359.59;21;167.46;14;-;23
01.41.00.21;MANIJA PLASTICA P/ DEP.ANDINO SIMIL;420.83;40;0;9;9;247.55;1.7;361.19;21;51.57;14;DEPOSITO FIBROCEMENTO, PLASTIC;23
70.21.15.09;TANZA P/PESCA GRILON 0.40mm X 12 un;537.86;40;0;9;9;268.93;2;392.39;21;48.33;14;-;23
99.10.03.05;CODIGO LIBRE;1.06;30;0;10;10;0.7067;1.5;1;21;0.35;3;-;23
99.10.03.06;CODIGO LIBRE;1.06;30;0;10;10;0.7067;1.5;1;21;0.35;3;-;23
99.10.03.07;CODIGO LIBRE;1.06;30;0;10;10;0.7067;1.5;1;21;0.35;3;-;23
80.00.00.00;ACIDO MURIATICO - DEOXI-M - LIMPIADOR-CAUCHET   AMARILLO;280.71;28;0;0;0;187.1424;1.5;200;14;72.72;14;-;23
70.04.75.10;DISCO PLANO P/MET.OX.AL.115x1.0 GRI;83.74;40;0;9;9;66.99;1.25;97.75;21;12.01;14;Litoral $ 18 - 26/10//17;23
70.04.75.16;DISCO PLANO P/MET.OX.AL.115x1.6 GRI;85.23;40;0;9;9;64.08;1.33;93.5;21;11.53;14;Litoral $ 18 - 26/10//17;23
70.04.78.16;DISCO PLANO P/MET.OX.AL.180x1.6 GRI;137.03;40;0;9;9;101.5;1.35;148.1;21;18.25;14;LITORAL $ 35 - 26/10/17;23
89.00.00.47;VALV ESFERICA *TIGRE* VALFLUX 25mm PVC;1486.99;45;0;0;0;1062.138;1.4;1400;21;22.63;14;MERCADOLIBRE;23
80.00.01.71;BISAGRA  MUNICION  100x75 LIVIANA;180.28;32;0;0;0;120.187;1.5;136;14;46.7;14;-;23
80.00.01.73;BISAGRA  MUNICION  100x75 REFORZADA;230.65;32;0;0;0;153.7687;1.5;174;14;59.75;14;-;23
80.00.01.75;BISAGRA  MUNICION  100x75 REFORZADA ZINCADA DORADA;230.65;32;0;0;0;153.7687;1.5;174;14;59.75;14;-;23
80.00.01.70;BISAGRA  MUNICION  75x75   LIVIANA;145.82;32;0;0;0;97.2101;1.5;110;14;37.78;14;-;23
80.00.01.72;BISAGRA  MUNICION  75x75   REFORZADA;209.44;32;0;0;0;139.629;1.5;158;14;54.26;14;-;23
80.00.01.74;BISAGRA  MUNICION  75x75   REFORZADA ZINCADA DORADA;206.79;32;0;0;0;137.8616;1.5;156;14;53.57;14;-;23
51.29.00.19;OBSTURADOR DES.P/DEP.D/C8-11   EGEO;369.69;40;0;9;9;231.06;1.6;337.13;21;41.49;14;-;23
80.10.00.20;LLAVE PASO POLIETILENO DE 1/2;191.9;31;0;0;-7;127.9326;1.5;152;0;5.98;14;lista set/19  sanit-pag 2;23
80.10.00.21;LLAVE PASO POLIETILENO DE 3/4;239.87;31;0;0;-7;159.9158;1.5;190;0;3.74;14;lista set/19  sanit-pag 2;23
99.10.05.14;508 BARRAL TOHALLERO CORTO PVC;275.78;27;0;10;10;183.85;1.5;249.48;21;90.72;3;-;23
99.10.05.18;CODIGO LIBRE;1.06;30;0;10;10;0.7067;1.5;1;21;0.35;3;-;23
80.00.01.89;BISAGRA CARPINTERO   2x2x1.5;68.93;32;0;0;0;45.9539;1.5;52;14;17.86;14;-;23
80.00.01.86;BISAGRA CARPINTERO   2x3x1.5;79.54;32;0;0;0;53.0237;1.5;60;14;20.61;14;-;23
80.00.01.87;BISAGRA CARPINTERO   2x5x1.5;90.14;32;0;0;0;60.0935;1.5;68;14;23.35;14;-;23
80.00.01.88;BISAGRA CARPINTERO 80x20;58.33;32;0;0;0;38.884;1.5;44;14;15.11;14;-;23
43.40.03.01;JGO BANO 2 LLAVE y TRAN.CORAL  ROCA;11388.73;40;0;10;10;7592.48;1.5;12535.02;21;3796.24;3;-;23
47.01.01.91;TAPA P/INODORO NINO BCO BABY   ROCA;3613.23;40;0;10;10;2408.82;1.5;3976.91;21;1204.41;3;-;23
70.04.60.45;DISCO DIAM.CONTINUO 4 1/2 PUL. GRID;402.96;40;0;9;9;237.03;1.7;345.85;21;48.26;14;-;23
70.04.63.45;DISCO DIAM.FUTURO 3x1 4 1/2 P. GRID;538.45;40;0;9;9;316.74;1.7;462.14;21;64.56;14;-;23
70.04.63.70;DISCO DIAM.FUTURO 3x1 7     P. GRID;1292.25;40;0;9;9;760.15;1.7;1109.11;21;154.76;14;-;23
